,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,1.0,1.0,1.0,0.0
1,13.0,-0.7732005068689649,-1.0616274079123436,0.28842690104337865
2,14.0,0.021048083386407512,-0.01061987872828607,0.03166796211469358
3,29.0,-1.005553218088442,-0.006564000342935472,-0.9989892177455064
4,44.0,-0.43399055222026917,-0.6606722380795467,0.2266816858592775
5,60.0,-0.23916936578580472,-0.30713348800119644,0.06796412221539172
6,71.0,-1.553117995710672,-0.008371687840290187,-1.5447463078703818
7,73.0,-0.2771532466135269,-0.023809523809523725,-0.2533437228040032
8,82.0,1.0,1.0,0.0
9,94.0,-26.3557631568885,-11.408333333333324,-14.947429823555176
10,95.0,-0.0457778318623816,-0.06696478690570729,0.021186955043325684
11,100.0,1.0,1.0,0.0
12,105.0,-0.20344494099278077,-0.22778704144830764,0.02434210045552687
13,127.0,-9.470120426662706e+29,1.0,-9.470120426662706e+29
14,140.0,-1.6105977378469967,-0.6510416666666667,-0.9595560711803299
15,1117.0,-0.14769012569999762,-0.012071391101149409,-0.1356187345988482
16,1132.0,-0.6796473554009868,-0.1354248046874995,-0.5442225507134872
17,1136.0,-3.514183621898768,-3.7499999999999165,0.23581637810114842
18,1160.0,-4.399179610993905,-4.399179610993905,0.0
19,1173.0,-3.2164840024482757,-2.6529157045243115,-0.5635682979239642
20,1191.0,0.0,0.0,0.0
21,1202.0,-9.126666666666663,-9.126666666666663,0.0
22,1203.0,-9.020310518911783,-9.921571430482267,0.9012609115704837
23,1206.0,1.0,1.0,0.0
24,1207.0,0.0,0.0,0.0
25,1238.0,-12.738433736890286,-6.074999999999995,-6.663433736890291
26,1240.0,-1.5462288058948976,-0.31485312291679723,-1.2313756829781004
27,1243.0,-8.567998702652222,-4.028935185185198,-4.5390635174670235
28,1261.0,0.0,0.0,0.0
29,1264.0,-0.09081805015366795,-0.001721865010336776,-0.08909618514333117
30,1269.0,-1.3927402499537016,-0.0021058820293478053,-1.3906343679243538
31,1271.0,-0.16205718066192532,-0.1083569253415162,-0.05370025532040912
32,1272.0,-0.896047553123472,-0.49362664473684115,-0.4024209083866308
33,1283.0,-5.0092604042932495e+29,1.0,-5.0092604042932495e+29
34,1284.0,-0.03927594485232633,-0.030454782636195166,-0.008821162216131162
35,1305.0,0.02518345115516174,-0.4132231404958673,0.438406591651029
36,1308.0,-0.7615688463141741,-0.3748662450096598,-0.3867026013045143
37,1313.0,-0.33133144315440943,-0.40960000000000063,0.0782685568455912
38,1319.0,-3.3900712580170076,-0.13656144453104724,-3.2535098134859606
39,1323.0,-0.16837340240552345,-0.08785291852736776,-0.08052048387815569
