,sub,r2_actual_vs_model,r2_actual_vs_avg,r2_model_increase_from_avg
0,13.0,-0.995781240872365,-1.843607398970474,0.847826158098109
1,14.0,-0.24048115807569204,-0.006052371541502177,-0.23442878653418986
2,17.0,0.0,0.0,0.0
3,29.0,0.0,0.0,0.0
4,44.0,0.04003332458305209,-0.953514739229026,0.993548063812078
5,60.0,-2.0378183689220477,-2.0378183689220477,0.0
6,73.0,-0.06108013795296641,-1.8219449626766249e-06,-0.06107831600800373
7,77.0,-6.096328056975605e+30,-3.403672530078404e+30,-2.692655526897201e+30
8,94.0,0.0,0.0,0.0
9,95.0,-0.07372707628726172,-0.08537093915133842,0.011643862864076704
10,105.0,-0.06649773356837052,-0.06649773356837052,0.0
11,108.0,0.0,0.0,0.0
12,110.0,-0.9358398437499997,-0.9358398437499997,0.0
13,140.0,-0.41871958218342487,-0.41098022460937567,-0.007739357574049199
14,1117.0,-0.2400793650793649,-0.2400793650793649,0.0
15,1132.0,-0.18679657680350337,-0.10937500000000022,-0.07742157680350314
16,1136.0,-5.328800955283154e+28,-4.539729669374784e+28,-7.890712859083696e+27
17,1158.0,-0.9436477272251633,-0.7720052083333337,-0.17164251889182958
18,1166.0,-3.963535473642489,-3.963535473642489,0.0
19,1173.0,-1.8527914044555676,-0.051165607023917925,-1.8016257974316496
20,1203.0,-0.07424457017482133,-0.19443281939545365,0.12018824922063231
21,1207.0,0.0,0.0,0.0
22,1238.0,-8.175419463167458,-6.075000000000003,-2.100419463167455
23,1243.0,0.0,0.0,0.0
24,1261.0,-0.0031250000000000444,-0.0031250000000000444,0.0
25,1264.0,-0.04520887446905353,-0.0017969852231380923,-0.043411889245915436
26,1269.0,0.0,0.0,0.0
27,1271.0,-1.0698535596538004,-0.20451084337349368,-0.8653427162803067
28,1283.0,0.0,0.0,0.0
29,1284.0,-5.638187654980138e+27,-2.1107082964739183e+27,-3.527479358506219e+27
30,1288.0,-0.6150581020128134,-0.26476629625087744,-0.35029180576193597
31,1308.0,-0.6767981234990645,-0.39947213703646,-0.27732598646260453
32,1319.0,-0.446311698681487,-0.02914931588340286,-0.41716238279808415
33,1323.0,-0.44520977215175006,-0.09148180024473218,-0.3537279719070179
34,1338.0,-0.28306580235679313,-0.34952741020793976,0.06646160785114663
35,1347.0,-2.939579614893112,-1.248791056209901,-1.6907885586832112
36,1349.0,-4.095800745191503,-4.095800745191503,0.0
37,1358.0,-1.0890987070345313,-0.6074644080634888,-0.4816342989710425
38,1366.0,-0.22740725431956288,-0.07974954687757463,-0.14765770744198825
39,1382.0,0.0,0.0,0.0
40,1399.0,-16.091900887573967,-16.091900887573967,0.0
41,1401.0,-8.441694043303093,-4.861607142857147,-3.580086900445946
42,1402.0,-1.171875,-1.171875,0.0
43,1404.0,0.0,0.0,0.0
44,1418.0,0.1949670962264739,-0.02597240691489322,0.22093950314136712
45,1423.0,-0.4371645602493077,-0.4371645602493077,0.0
46,1424.0,-0.11767578125000022,-0.11767578125000022,0.0
47,1426.0,-2.845525966738087,-2.845525966738087,0.0
48,1430.0,-0.5377777777777779,-0.5377777777777779,0.0
49,1431.0,0.0,0.0,0.0
50,1442.0,-1.0595215644826372,-0.4243861607142856,-0.6351354037683516
51,1687.0,-0.2611678294070703,-0.087738037109375,-0.17342979229769528
52,1692.0,-0.20169831994156318,-0.20169831994156318,0.0
53,1693.0,-8.974402807490553e+30,-8.316140730514604e+30,-6.582620769759495e+29
54,1694.0,-2.8051262534991293,-0.11337868480725666,-2.6917475686918726
55,1697.0,-0.14055897368530412,-0.004557291666666741,-0.13600168201863738
56,1701.0,-0.25548348634135,-0.15466858189329735,-0.10081490444805263
57,1702.0,-0.1089133068143544,-0.04253569367699517,-0.06637761313735924
58,1704.0,-0.08049806123813363,-0.08049806123813363,0.0
59,1707.0,-0.6048970376422365,-0.06295409402411334,-0.5419429436181231
60,1710.0,-0.2511160714285714,-0.2511160714285714,0.0
61,1712.0,-0.20163780709001977,-0.41978179892979317,0.2181439918397734
62,1715.0,-0.6101725335474273,-0.4204754266687023,-0.18969710687872499
63,1716.0,-0.23632042348619886,-0.23632042348619886,0.0
64,1717.0,-0.19450431034482762,-0.19450431034482762,0.0
65,1719.0,-1.4691949853540263,-0.8790123980978262,-0.5901825872562001
66,1726.0,0.0,0.0,0.0
67,1727.0,-3.645762132150022,-2.23355069070921,-1.412211441440812
68,1728.0,-8.121473368985767e+30,-4.2275097613635445e+30,-3.893963607622223e+30
69,1730.0,-0.690140845070423,-0.690140845070423,0.0
70,1732.0,-0.007385253906250222,-0.007385253906250222,0.0
71,1734.0,-9.20192351315021,-19.5277060285589,10.32578251540869
72,1735.0,1.0,1.0,0.0
73,1736.0,-4.331567931075444,-4.314453125000003,-0.017114806075441358
74,1740.0,-0.06890624999999995,-0.06890624999999995,0.0
75,1742.0,-43.50383687454016,-24.57657791684264,-18.92725895769752
76,1743.0,-3.5291898938009503,-3.499999999999999,-0.02918989380095116
77,1744.0,-5.972282113613404,-5.181072093822336,-0.7912100197910679
78,1746.0,-0.012492568370986668,-0.012492568370986668,0.0
79,1747.0,-3.3460240784780018,-3.3460240784780018,0.0
80,1749.0,-0.21115079314552743,-0.12534015595037662,-0.08581063719515081
81,1751.0,-2.8519877344993197e+28,-1.4825691653418881e+29,1.197370391891956e+29
82,1752.0,-17.88518115755777,-20.84870060519759,2.9635194476398183
83,1753.0,-0.252843675418295,-0.06695153387055575,-0.18589214154773925
84,1756.0,-6.6316882761139535,-6.6316882761139535,0.0
85,1757.0,-0.4195097230811513,-0.4195097230811513,0.0
86,1758.0,-1.6740373570588192,-2.29727287303045,0.623235515971631
87,1759.0,-0.8993422679472913,-1.0386851880055494,0.1393429200582581
88,1760.0,-14.020999013209705,-3.875747090279962,-10.145251922929743
89,1763.0,-16.913022952280276,-6.424122590212557,-10.488900362067719
90,1765.0,-0.634669656737149,-0.6409959575839241,0.006326300846775101
91,1766.0,-0.34931868654366216,-0.21973109459421525,-0.1295875919494469
